Id,SalePrice
1557,102421.71753167837
1558,91507.68427085932
1559,88501.68102944057
1560,133203.85420889658
1561,141578.375014851
1562,126954.36710815437
1563,117249.13693501457
1564,171542.66449169666
1565,157771.14729142972
1566,240677.60576549394
1567,79067.23497066509
1568,238733.860843655
1569,137515.70996964345
1570,148966.35701598763
1571,121655.1353962624
1572,148207.49988211173
1573,236282.36813506254
1574,139672.02421563293
1575,237716.674171913
1576,256180.68440351897
1577,194709.7203621304
1578,154780.838162016
1579,145566.9626881302
1580,209287.12326501615
1581,151812.02959895795
1582,127966.72385874776
1583,304821.6968208065
1584,234296.021288471
1585,152035.11534628816
1586,65347.33550831964
1587,98108.30091489691
1588,148335.45287987747
1589,108941.5053059732
1590,140853.927142587
1591,76820.33505405181
1592,147379.06997055083
1593,129597.22751869955
1594,127399.87059142158
1595,118387.45908504089
1596,221900.72234023188
1597,191221.80384146792
1598,201510.49317666225
1599,180788.7656152608
1600,183078.44223992992
1601,43510.12194881393
1602,124292.51102312126
1603,71891.38715427724
1604,244334.2906027885
1605,254233.6420712066
1606,185212.66278190474
1607,199699.34176559324
1608,226258.43138102657
1609,190850.7434751132
1610,163354.68860556165
1611,162925.8859457658
1612,183110.71164928333
1613,193200.48267542894
1614,129079.10560419818
1615,77814.48468460399
1616,63483.887446388035
1617,85119.50181113994
1618,119184.99879995661
1619,148678.99311671554
1620,206694.70331419038
1621,145493.9336793106
1622,145845.34163545995
1623,258419.03208506963
1624,227115.78162907538
1625,120878.35016433633
1626,209299.46880898118
1627,205327.6167064344
1628,270930.1958794218
1629,192674.5662019782
1630,298604.36510907277
1631,207729.9727780569
1632,223920.14319584746
1633,186970.58606863947
1634,201667.46813940932
1635,191389.4167005479
1636,173101.47059609625
1637,211171.00373253017
1638,226213.2924403397
1639,211026.44658246066
1640,261410.04310377617
1641,205662.6729586375
1642,224979.54495212852
1643,225858.59392698188
1644,229203.97216877958
1645,235254.2075025242
1646,183971.8359490842
1647,178727.28515845706
1648,141338.36748839347
1649,142776.38272078687
1650,129054.47803105228
1651,129303.24413885198
1652,123669.46639626063
1653,121775.49326930613
1654,163549.3950500851
1655,149114.69520491236
1656,156098.35721986872
1657,164539.6560369369
1658,158861.7333355235
1659,125559.98335447066
1660,161457.1186006658
1661,376339.0584715791
1662,311410.6843226809
1663,316949.5030644493
1664,396406.5649741242
1665,282275.1954612491
1666,298477.2940472314
1667,309020.3324925305
1668,296955.7438092562
1669,269685.5656721322
1670,298196.517713021
1671,271220.98072999495
1672,368443.14644835156
1673,285801.56375227915
1674,258001.59119050996
1675,202342.2517668671
1676,202662.42337613934
1677,222033.94868381723
1678,383602.2938629702
1679,323823.6129356669
1680,275378.0806999375
1681,241081.50939652213
1682,289352.85009348125
1683,201251.74762147525
1684,200622.27120615105
1685,185402.29277034363
1686,180310.52456505646
1687,181746.43177112352
1688,211680.68550870207
1689,209158.67007858996
1690,211824.78637179307
1691,201355.2529131042
1692,254491.1339713955
1693,177263.31053467636
1694,195326.8792092639
1695,180974.462830995
1696,273220.69928157073
1697,184028.8047757258
1698,320143.88872746273
1699,297142.9284498476
1700,253174.47871392817
1701,272761.3405788962
1702,257229.21968029457
1703,262175.28343371436
1704,275587.67346953397
1705,236786.10242954557
1706,354507.87345698045
1707,204978.15455396526
1708,210098.04724860121
1709,268219.92304581316
1710,230684.58831476222
1711,261077.51538283064
1712,257134.83015500195
1713,262872.4277692895
1714,221708.12859642445
1715,202879.42688525518
1716,189889.7836561615
1717,186992.69213037097
1718,133107.1860510427
1719,212036.42152153736
1720,241742.0586750611
1721,186925.89952151972
1722,128228.28397658508
1723,176038.34414783955
1724,219793.31397288482
1725,235335.03821035812
1726,188106.27693943016
1727,163143.99790592687
1728,190796.77578065844
1729,173913.60822060335
1730,167362.29330781667
1731,120868.87061997739
1732,137165.7621841271
1733,114792.82719403185
1734,124929.77598634156
1735,132532.7323065868
1736,106762.08539825949
1737,310893.3805264486
1738,241365.85522219152
1739,267568.957152064
1740,220803.86633449292
1741,199381.0039127564
1742,181253.73092872728
1743,185770.3806670071
1744,287866.7339681629
1745,216643.18766919666
1746,215968.01115868785
1747,231471.87053897275
1748,237259.99169156828
1749,174962.82154092853
1750,152258.84212033977
1751,257428.15516485044
1752,110486.88360056136
1753,165769.32445767097
1754,231228.83923538055
1755,187103.22488668535
1756,139223.51627386623
1757,104706.70619637493
1758,164455.09227850407
1759,187130.53394688125
1760,187175.1298288588
1761,184091.44164634182
1762,180984.93554582747
1763,177304.47973361905
1764,110880.79296245049
1765,189625.2271040481
1766,205441.71878209992
1767,249751.95160645875
1768,144097.8858792542
1769,185159.94948785994
1770,159554.1311849557
1771,120988.64323546845
1772,133427.6686309978
1773,133089.02847569485
1774,174492.6320863605
1775,134407.84329969028
1776,127595.99165535532
1777,98584.76341427262
1778,136844.71268984326
1779,124645.94034884775
1780,185315.51407481058
1781,120939.24552378648
1782,71050.84235030352
1783,152538.1493288481
1784,99067.96623479435
1785,116257.42558108005
1786,157512.97111902875
1787,174847.55429326624
1788,37707.24115960699
1789,105077.76301160343
1790,73977.00445437602
1791,231821.7657550124
1792,172983.07670601323
1793,156539.19150499697
1794,167804.05426751234
1795,131449.18938552437
1796,123287.44770664326
1797,145683.1461291997
1798,110220.79345702562
1799,100092.09242030086
1800,111555.41121280173
1801,130139.81067110664
1802,158537.90451498318
1803,173814.26750927867
1804,142505.23898521237
1805,144520.98905826252
1806,129458.79581016839
1807,160992.24246696272
1808,134266.49083372578
1809,123746.76587567708
1810,145739.00025240195
1811,79758.80694302719
1812,96928.00519527758
1813,120902.4549084332
1814,84320.33219412206
1815,35123.711183477484
1816,91238.38047419109
1817,122631.22040555571
1818,156441.65512593926
1819,128138.75992005726
1820,60533.68859139091
1821,108610.0162682009
1822,161369.15691341777
1823,39470.00219881028
1824,134773.83977155408
1825,143716.86870449528
1826,102127.94643780381
1827,104450.67101000804
1828,140196.3164421347
1829,160943.8127703871
1830,157929.89271618612
1831,170145.593681925
1832,114624.3622262689
1833,151511.81259742606
1834,125456.15004223285
1835,155492.13523445217
1836,122713.30656121552
1837,89465.75579237122
1838,122819.19149775592
1839,86722.4481088309
1840,158690.01630286343
1841,135549.90969959056
1842,95915.87735616369
1843,154419.12580309997
1844,134733.2604121266
1845,153390.05806140837
1846,156565.17346511528
1847,178498.6489106504
1848,24937.41641934996
1849,120424.38357435494
1850,117942.27299896468
1851,143043.46220547904
1852,129599.76201659834
1853,134801.4001799276
1854,174111.97955080788
1855,163962.46902944025
1856,238251.52471922047
1857,153996.1349985354
1858,144207.67549382165
1859,121455.98776870113
1860,169985.9111619628
1861,120658.2279091422
1862,300974.16096197837
1863,298462.9978909236
1864,298486.7244061506
1865,297684.6221962828
1866,299275.07127363764
1867,240845.17730693056
1868,286916.9577611294
1869,219897.9322364635
1870,237718.37235143062
1871,246044.7662941167
1872,186476.16349428744
1873,236567.34615794878
1874,149398.31764672787
1875,210356.50242370734
1876,216020.0907606777
1877,220208.16418329562
1878,223192.29137187827
1879,124139.08158476232
1880,142085.82745702105
1881,254012.6830880168
1882,252614.30831172504
1883,198452.22024228895
1884,209936.52445708745
1885,247881.61848944356
1886,270223.91877307417
1887,231528.7447280618
1888,275706.75715942483
1889,182225.74573314094
1890,135395.84563465643
1891,146359.73601585688
1892,87143.19294663842
1893,133443.80274671287
1894,128027.97056335525
1895,157801.57480784404
1896,124456.31235046824
1897,129811.29835349649
1898,120991.78318159569
1899,146516.46445992164
1900,140629.003674659
1901,166166.72246987373
1902,146652.09279069962
1903,208894.21104670377
1904,132185.64055677044
1905,197455.45512574646
1906,170255.59166375254
1907,220562.51586665603
1908,129741.56317217018
1909,152579.29600071762
1910,138227.19889522548
1911,220462.62996376376
1912,282447.69250762044
1913,190096.79189224917
1914,59927.68489697328
1915,245165.2666665289
1916,54121.19204481748
1917,251079.95192491144
1918,150070.11639781835
1919,195739.22109262244
1920,187462.61235954368
1921,324356.0943541832
1922,282291.2047343199
1923,223428.68130363285
1924,249904.514741755
1925,222165.38103149377
1926,317906.9637249302
1927,136055.56038328313
1928,184573.26010433846
1929,113541.39007627075
1930,133819.26385445142
1931,154484.37263801857
1932,147656.14223589547
1933,178327.57850916882
1934,195892.65577553568
1935,191549.3364603441
1936,193360.73572795547
1937,199328.5179186268
1938,184489.66616292423
1939,225933.9689009129
1940,186202.16162448563
1941,192839.57195350944
1942,200236.17350414168
1943,199302.62542612958
1944,284480.6378239364
1945,302931.4697545571
1946,178681.61668104707
1947,260762.60966882145
1948,201820.71682177918
1949,240411.58832965308
1950,205813.33423158358
1951,272995.6806509158
1952,236748.13648526033
1953,208093.89593833147
1954,219661.68251439603
1955,140254.7790377132
1956,310032.7964149425
1957,182243.33693000278
1958,298445.558641746
1959,152105.70626541215
1960,103236.46085510688
1961,122273.30530307585
1962,115460.21945608956
1963,131539.77660233085
1964,126060.87570119197
1965,149813.04006282196
1966,147388.07832475653
1967,270570.02550503064
1968,345088.4708385196
1969,317628.9704194501
1970,341411.19592595496
1971,371432.4062148188
1972,322642.01469430525
1973,258752.07367625978
1974,288026.47868719185
1975,384517.75504198147
1976,281249.0501293832
1977,338857.26091108855
1978,306094.88095359213
1979,289646.63794174604
1980,206468.56052217924
1981,301953.0265149231
1982,223455.6672677794
1983,210274.24317303038
1984,182667.2286306605
1985,236561.8200306382
1986,235516.8893639982
1987,190515.09902835675
1988,192403.7560415276
1989,206900.7795707991
1990,227448.6695230712
1991,222499.60232482853
1992,242622.63878884356
1993,191616.5803199225
1994,237924.3513031109
1995,201776.30027729252
1996,286506.8357297816
1997,282135.2036554958
1998,300961.4741241116
1999,266312.4519962699
2000,290511.9636578432
2001,269071.35333399405
2002,249817.65665523225
2003,261961.37737525062
2004,274049.91732805554
2005,226675.023876129
2006,213739.28304323705
2007,258850.12267797085
2008,215753.2433140179
2009,199275.76258780868
2010,210901.18187314618
2011,150427.44551735293
2012,184128.16461261932
2013,179269.47613667863
2014,195000.79504271792
2015,202808.68764929066
2016,199154.9885245198
2017,201953.2359679283
2018,124375.18353548241
2019,143736.0264635859
2020,103477.20127438208
2021,99634.94684237361
2022,208708.85733670765
2023,152314.43264651948
2024,275775.0642364888
2025,326841.2753901855
2026,177269.5208966224
2027,161236.1803371008
2028,166257.38058402255
2029,176755.6389072091
2030,250522.13797784064
2031,232173.49252586183
2032,225365.87007955462
2033,242956.24270863467
2034,177793.58674337532
2035,237861.69319310738
2036,220532.67759522644
2037,222959.66874597684
2038,267213.7620675671
2039,197084.37669290073
2040,329842.5101072112
2041,263712.4479488031
2042,217157.24527961668
2043,182146.99148765398
2044,203801.44440690233
2045,214742.02898910837
2046,150156.86120047426
2047,145362.7750260603
2048,146599.83150736926
2049,160686.32241960906
2050,176122.20911965487
2051,100781.15469069862
2052,136508.6399936739
2053,149424.57930714483
2054,70112.42852209356
2055,165809.5256860239
2056,152377.52328913833
2057,112122.59325670748
2058,234224.23499048525
2059,149882.03219581934
2060,193155.8048460201
2061,197590.63323559513
2062,123753.78300965707
2063,102069.02548747665
2064,144555.77073260688
2065,119423.48667922064
2066,198182.48796945045
2067,142438.12204402694
2068,155554.56044086727
2069,70718.75043715739
2070,97848.98814642843
2071,95866.28569976654
2072,172035.86903122652
2073,148733.7127766353
2074,198841.8000714404
2075,157907.6847203864
2076,126566.58819932945
2077,141919.2131768062
2078,114947.33338577712
2079,147127.10407599315
2080,115967.12826106703
2081,118314.631278546
2082,134668.94106285408
2083,141075.24515971733
2084,95633.63176750866
2085,114443.59995969759
2086,152533.62149070177
2087,135482.47841244354
2088,113060.90946321952
2089,71952.79357066032
2090,130803.27485587288
2091,100371.58739405754
2092,153790.25248544378
2093,126818.58654724438
2094,127877.12015469505
2095,150569.2784611555
2096,79433.58936401315
2097,95433.71420599183
2098,152905.5508123929
2099,35653.344000625104
2100,91799.26863601006
2101,132308.8451757786
2102,136053.74830343394
2103,101532.67685999339
2104,146242.7896967454
2105,129238.61115623411
2106,58215.87202170957
2107,223309.54147773693
2108,122534.4953650115
2109,111508.38423158851
2110,137108.83186049951
2111,157398.92793032178
2112,138305.94866159197
2113,118534.94391673295
2114,124635.97884092433
2115,156405.18398817134
2116,123754.89712206696
2117,163505.17535351333
2118,117950.63634117447
2119,103214.0120971955
2120,120796.94859548086
2121,79921.420692898
2122,105291.22539227993
2123,91928.41304375402
2124,176421.06646409162
2125,152468.1538690522
2126,171558.12624624284
2127,174168.86447451118
2128,125115.90150618338
2129,104248.83982532815
2130,138530.32282738472
2131,171811.946394864
2132,134701.87866852252
2133,140297.31358923347
2134,140682.76570696192
2135,120485.08982662087
2136,53360.39956772483
2137,120129.86780626717
2138,143789.87248267434
2139,166769.78465644649
2140,145580.6331281848
2141,155207.3898125699
2142,130176.88639493863
2143,141440.9226101794
2144,117442.30571256712
2145,143689.21507540622
2146,173160.2835215227
2147,185772.43159476374
2148,155478.02531932452
2149,147068.41556431152
2150,230682.3376060417
2151,119278.0977665432
2152,175034.3011677555
2153,184970.03514436525
2154,98343.0182102632
2155,157290.51197320755
2156,263529.3538378728
2157,253999.68648839922
2158,233251.83230664374
2159,217326.4076945755
2160,190748.13186693838
2161,253526.16111661648
2162,361164.3871503166
2163,316705.42479484435
2164,248903.7232016279
2165,197003.80826484613
2166,158092.73449927097
2167,225257.130561319
2168,205440.30523905906
2169,198901.42103358646
2170,218536.27861039012
2171,160661.45602636354
2172,154102.14158816717
2173,183709.41074527608
2174,241995.86669085763
2175,281752.29180273134
2176,278908.31602835486
2177,238613.20587513834
2178,229322.5308337667
2179,150213.53493355025
2180,237614.41045255263
2181,199042.25121202145
2182,230459.49828465848
2183,197625.09508894154
2184,134761.6751980889
2185,134838.56754889863
2186,171548.47809079746
2187,168522.03595214555
2188,165737.88473497672
2189,310182.234602626
2190,61505.59100613475
2191,64473.2388829947
2192,69041.59303408465
2193,107069.920990167
2194,104752.17694901211
2195,102088.83368415256
2196,90632.3830918089
2197,114766.95345888629
2198,167869.8861500156
2199,194858.98944404494
2200,147355.34618589564
2201,150926.06582976432
2202,185253.79647772602
2203,145713.69571335625
2204,164449.02748903292
2205,108326.42386362416
2206,145006.4302796246
2207,201083.87955782845
2208,247163.8902814826
2209,217211.62151040783
2210,132638.47909358505
2211,124737.35985489216
2212,119825.46341287995
2213,94725.03380235947
2214,146816.47321922972
2215,103135.7373602438
2216,156876.8642424478
2217,48488.07720500734
2218,76034.80109858938
2219,80202.81155692966
2220,68639.28368251606
2221,247113.68884962547
2222,234999.23595304257
2223,290729.03331571777
2224,235071.5745720612
2225,139414.35858603753
2226,209940.10009444907
2227,217900.43325789634
2228,259910.42329009273
2229,239920.00295670773
2230,157926.690087963
2231,209516.40543089452
2232,209220.71756415948
2233,204523.66602369444
2234,246785.42474125125
2235,216159.7037472291
2236,259152.54246483295
2237,314335.57919240365
2238,230429.85484322358
2239,121877.43139473865
2240,171354.9096368103
2241,166498.6515169893
2242,130845.2118624323
2243,132821.7701504668
2244,104756.94486887877
2245,98780.31959388813
2246,142472.37544044346
2247,126877.89417309372
2248,121179.40780325417
2249,123833.61122577013
2250,137413.70866796697
2251,135294.39903864797
2252,209618.39312288203
2253,169112.1689990457
2254,190208.85776560853
2255,215241.01650221285
2256,183858.41450471268
2257,221072.04216928704
2258,177755.20492920314
2259,195281.9626686994
2260,181141.8758044057
2261,187150.89239923694
2262,193540.47575942063
2263,306482.9105066668
2264,394811.6247802968
2265,204784.11750560135
2266,250990.2410638078
2267,331559.60151395237
2268,325406.72950525826
2269,173219.33995573208
2270,210247.7559145332
2271,234467.90746505617
2272,241259.27618576787
2273,183369.85035257062
2274,210550.89651191008
2275,199331.06273638847
2276,194808.29262559363
2277,209113.2584640352
2278,174188.91489787446
2279,118354.22270360359
2280,106023.45647614062
2281,178340.31000319633
2282,192814.82384544707
2283,131846.0349128801
2284,122815.04434738422
2285,144910.74109643616
2286,125793.94560807143
2287,298920.79680630274
2288,262640.13720561995
2289,310556.38016207656
2290,348371.1750671858
2291,289056.1551033295
2292,350779.92337645224
2293,361525.53107105044
2294,322469.3981104508
2295,381821.4365200715
2296,267061.24865301704
2297,281947.52851633943
2298,293754.9733797019
2299,326062.9573056707
2300,298167.9863273787
2301,269272.74427629565
2302,252942.37638470324
2303,245748.4728721527
2304,241000.51895214256
2305,198843.65644695365
2306,199886.89667289372
2307,208566.6887817805
2308,223382.70673216073
2309,258664.67762429616
2310,209606.0860688074
2311,218006.29431765707
2312,197089.45918993087
2313,187472.96492202661
2314,184774.94862588114
2315,189267.2250172034
2316,203727.58722384716
2317,199063.42962781404
2318,180643.2344385875
2319,190348.21404002464
2320,189577.00583387987
2321,247351.90388544358
2322,196917.6497323259
2323,189011.81342165652
2324,201116.79234928783
2325,217587.1847342114
2326,192212.11751661403
2327,213374.44708655335
2328,226436.6981895484
2329,205032.81661516317
2330,204957.189337706
2331,322685.1515841705
2332,330298.6002722454
2333,294890.0871529754
2334,254143.20853331458
2335,265554.3943716843
2336,300163.18515725766
2337,200382.9526907365
2338,267559.99603314773
2339,237935.35079902335
2340,340079.4850767576
2341,236006.9425701827
2342,239076.48292556702
2343,238267.65628163895
2344,228071.13819518118
2345,238482.81284782308
2346,208456.4878427281
2347,198574.48237600687
2348,229954.2404816344
2349,185182.9389068339
2350,272907.5897137921
2351,234763.4607411722
2352,254831.31261165015
2353,264158.7549679
2354,137697.5192013869
2355,144496.1533875672
2356,169698.1305752843
2357,209963.4154881836
2358,198352.92006827026
2359,145395.56266627947
2360,121694.35679832486
2361,157401.96310810104
2362,269640.54439506936
2363,146995.56488618927
2364,188573.98459880528
2365,221805.1330989982
2366,189596.19084388734
2367,209147.14386432245
2368,205660.249509867
2369,210684.7287170323
2370,187219.0982640225
2371,163371.11677166726
2372,195647.06573480568
2373,266020.8198416364
2374,290624.86022110196
2375,217709.38386762928
2376,295924.02964379144
2377,305543.2917721647
2378,161248.75785117355
2379,243955.457565306
2380,153555.412379968
2381,192384.91766109256
2382,227072.88549067423
2383,222174.41833990638
2384,252572.43356617788
2385,181277.44661990588
2386,144929.61122838894
2387,134192.34267345013
2388,112085.90025213343
2389,132683.46096233168
2390,150939.57746986678
2391,148561.88135861186
2392,104755.1835997655
2393,184265.51337471214
2394,147041.49616456236
2395,220807.4677154917
2396,156413.3793915072
2397,227530.9155027278
2398,140518.708767346
2399,44388.850952239474
2400,45164.82664664491
2401,116932.30879325663
2402,142035.2667701471
2403,158744.3333247588
2404,155751.78241813433
2405,176953.76979071775
2406,145668.8413791499
2407,125857.20125758028
2408,157209.96438459534
2409,126927.56729607697
2410,208176.86941253708
2411,114297.22224069387
2412,161083.68617123953
2413,124115.96136168769
2414,144885.60998081896
2415,148118.33299687013
2416,128721.64252449374
2417,119833.92488039189
2418,127128.51943721264
2419,126041.89546204449
2420,129484.93769825174
2421,141214.31431201674
2422,119074.71908050525
2423,128021.5243284459
2424,166515.42803465022
2425,266083.56550612365
2426,161549.6603780546
2427,122472.84834128224
2428,205944.62317559382
2429,106988.42334935603
2430,136002.06006979744
2431,123173.63128732772
2432,137155.6817188912
2433,140514.71580306976
2434,138035.27238720199
2435,160959.17875180894
2436,96479.36931899945
2437,101834.02334048616
2438,122725.9020734121
2439,122907.89368758586
2440,134126.00822441978
2441,106920.17298858147
2442,104737.94180289874
2443,137524.99718660096
2444,152675.82671324685
2445,75742.73509122677
2446,136988.12560609845
2447,207729.33732298992
2448,144084.10272446024
2449,110006.25263417757
2450,172868.52370604276
2451,139964.8222845525
2452,213863.54657924877
2453,80613.30142556029
2454,132610.72064325804
2455,142601.73701780275
2456,129478.96220691403
2457,125765.19434036029
2458,124823.55958508608
2459,93001.91519088585
2460,156970.85560522092
2461,115773.88646536993
2462,132659.47019616852
2463,121363.31482164154
2464,187061.03805152833
2465,140653.9110669798
2466,119268.20544392781
2467,167983.96779288838
2468,94391.74140306581
2469,88474.3527710313
2470,221359.62535665845
2471,217187.5474270819
2472,189704.67135841437
2473,116026.46333936384
2474,94556.26802259697
2475,234762.7557230565
2476,103505.42316471395
2477,116436.56020079642
2478,176164.15719615636
2479,116235.89480420008
2480,152605.39871870552
2481,134724.0644920935
2482,135780.3155421846
2483,106501.86934639703
2484,141399.84758784453
2485,125243.35125960594
2486,155850.23524583114
2487,244819.1724637729
2488,169101.47738764982
2489,168144.74940772713
2490,165691.02075681038
2491,89356.80073080349
2492,200901.27254569947
2493,169132.32525667897
2494,174277.94551213077
2495,94822.13120032776
2496,251825.88956475275
2497,155002.1734520668
2498,103628.82028461366
2499,86368.24604659603
2500,128230.06382845357
2501,134901.83268982134
2502,156550.88777696528
2503,99590.32566036691
2504,200345.98293302028
2505,228261.836081802
2506,262853.2137476769
2507,278912.2621917854
2508,262955.14832101244
2509,234114.2986430165
2510,234722.39636637954
2511,192797.73521643673
2512,211927.72716663912
2513,238250.37433407962
2514,244604.52139590896
2515,154079.20101169898
2516,184036.0272490252
2517,146057.10934129995
2518,160818.24135092675
2519,223474.24314068304
2520,228200.6347386979
2521,198537.69092307708
2522,235518.146188323
2523,126316.95717569726
2524,150212.95907602127
2525,157061.83976080842
2526,140070.35767348745
2527,114980.513944783
2528,124203.88632212719
2529,140529.29288048157
2530,131702.6828112928
2531,253782.93810006484
2532,231836.1649889468
2533,216677.5641266316
2534,244547.34037068224
2535,283108.63608690025
2536,254978.0257295894
2537,235910.11279481673
2538,191928.49984015405
2539,200341.50713729637
2540,188237.0789513469
2541,200103.003871256
2542,166315.83956869517
2543,139354.61348037235
2544,119230.62969877422
2545,153948.18247151058
2546,150700.29585606614
2547,165229.48369489735
2548,164163.50594943634
2549,174483.1650933774
2550,619467.4729157196
2551,146663.29078041785
2552,126519.92539226584
2553,62188.22496101646
2554,98613.61890612489
2555,120223.02724957693
2556,92491.21296278105
2557,119537.91295420626
2558,180956.52381432598
2559,123391.03123618971
2560,165819.88045561142
2561,136989.12692174932
2562,134834.8549287323
2563,133899.8615820471
2564,193988.96726913226
2565,145255.89880415145
2566,145129.09160157794
2567,123315.79254851259
2568,215063.75307561224
2569,207746.387348996
2570,132365.2228448472
2571,187386.07134297205
2572,167194.81794352725
2573,247416.07656762976
2574,253512.02187757954
2575,135332.37691334297
2576,135286.68342686625
2577,148994.77962842621
2578,80963.18066071026
2579,40110.76722139222
2580,120533.87591353175
2581,151293.61372933997
2582,127433.28185855634
2583,257170.39201259162
2584,183719.96893958093
2585,209283.527457307
2586,224776.21786560304
2587,219519.42655322514
2588,147937.94110054776
2589,163038.4713574961
2590,227226.39190645353
2591,269686.62398478755
2592,216343.9532015493
2593,263060.4181895382
2594,188895.88156900438
2595,205978.86559898104
2596,306897.4915529353
2597,204649.4791077096
2598,271871.2593713912
2599,300864.4964721894
2600,199304.3975041944
2601,145838.7105473951
2602,79681.34242763925
2603,88043.97679398367
2604,80187.05550337657
2605,82113.7867211848
2606,159016.69788091772
2607,235330.98180157854
2608,237418.07774976565
2609,175730.34534190854
2610,98364.9266355703
2611,158477.7391089832
2612,172588.0614001683
2613,132839.77088483254
2614,123310.20889913262
2615,166195.3813936084
2616,169327.3976005665
2617,211857.24377193733
2618,243704.88537914387
2619,236584.5990865737
2620,203636.28088098424
2621,191197.04396066137
2622,201731.3314797373
2623,240762.70408020617
2624,290060.01476165676
2625,266645.31750466215
2626,190315.8188305802
2627,174901.33711147157
2628,354386.570154242
2629,365467.6732039323
2630,298506.262156607
2631,367080.30942165107
2632,333386.4830553357
2633,267322.8623171054
2634,340119.38845113514
2635,174347.68432379255
2636,215669.85448058642
2637,192593.3222113227
2638,252650.48752042776
2639,215502.95975466399
2640,177039.8611770657
2641,106895.33799652499
2642,192581.51020006355
2643,134733.712009771
2644,145417.3819532922
2645,122365.41819346945
2646,116941.00174750207
2647,133607.79876404878
2648,157046.50481876486
2649,151413.5893152873
2650,142363.14150231177
2651,154804.6336124657
2652,331498.6766811003
2653,256836.4294788372
2654,245836.6928566006
2655,334569.3361456668
2656,297348.9154908102
2657,296749.93983840174
2658,264341.14928311354
2659,272289.3937801698
2660,299311.161816488
2661,305547.62602385285
2662,315863.3259082517
2663,283053.2452860422
2664,250137.2603811124
2665,299832.71279022074
2666,267068.8343116912
2667,189339.36786159847
2668,195523.89817738326
2669,186843.94370537615
2670,272478.31226143125
2671,197987.57018980331
2672,202490.5489031731
2673,210371.24156153912
2674,220929.85263457557
2675,174227.62968300417
2676,205121.88586853695
2677,215330.27752916527
2678,256703.0085748028
2679,269204.1066018992
2680,273971.523700474
2681,344932.0505706027
2682,301855.567404995
2683,404681.05672396533
2684,297402.25855832914
2685,307157.5695428598
2686,254736.1876279326
2687,282896.510906521
2688,223913.65571225726
2689,202320.00086911317
2690,351761.46264079225
2691,192208.19552253291
2692,134380.83866835455
2693,209515.030636347
2694,140720.97116218694
2695,213050.40170741454
2696,199752.1798272723
2697,201994.77173538986
2698,213743.9436364425
2699,182312.51591106955
2700,160532.6252669659
2701,165322.49571811903
2702,132377.48682914698
2703,149805.01922394612
2704,163299.6065466861
2705,112342.5143261924
2706,113576.87283166965
2707,138836.65115670094
2708,124184.87262819985
2709,102074.4536856144
2710,126592.96386699461
2711,293236.8342763824
2712,346164.9826130746
2713,179329.0132345179
2714,157043.96559792792
2715,176927.7002222039
2716,153199.28141388026
2717,199243.50960822505
2718,224992.66652772602
2719,167272.3036605923
2720,208965.62601536044
2721,142381.15552217333
2722,180855.18278076933
2723,174171.61163265174
2724,121890.0701540767
2725,134328.6321970941
2726,144223.7197070327
2727,194211.19896649214
2728,184292.1133352327
2729,149506.855928939
2730,143415.3893036253
2731,126516.29498815976
2732,119137.46021771713
2733,181478.54339637814
2734,162452.5158206917
2735,137045.67180825415
